year,season,month,site,treatment,plot_id,individual_nr,leaf_id,id,functional_group,family,taxon,trait,value,burn_year,elevation,latitude,longitude,course
2018,wet_season,March,TRE,C,2,2,NA,CRB7736,Forb,Asteraceae,Oreithales integrifolia,plant_height_cm,2,NA,3714.8,-13.119733,-71.62081,PFTC3
2018,wet_season,March,TRE,C,2,2,NA,CRB7736,Forb,Asteraceae,Oreithales integrifolia,wet_mass_g,0.094,NA,3714.8,-13.119733,-71.62081,PFTC3
2018,wet_season,March,TRE,C,2,2,NA,CRB7736,Forb,Asteraceae,Oreithales integrifolia,dry_mass_g,0.022,NA,3714.8,-13.119733,-71.62081,PFTC3
2018,wet_season,March,TRE,C,2,2,NA,CRB7736,Forb,Asteraceae,Oreithales integrifolia,leaf_area_cm2,2.293,NA,3714.8,-13.119733,-71.62081,PFTC3
2018,wet_season,March,TRE,C,2,2,NA,CRB7736,Forb,Asteraceae,Oreithales integrifolia,sla_cm2_g,24.393617021276597,NA,3714.8,-13.119733,-71.62081,PFTC3
2018,wet_season,March,TRE,C,2,2,NA,CRB7736,Forb,Asteraceae,Oreithales integrifolia,ldmc,0.23404255319148934,NA,3714.8,-13.119733,-71.62081,PFTC3
2018,wet_season,March,TRE,C,2,2,NA,CRB7736,Forb,Asteraceae,Oreithales integrifolia,leaf_thickness_mm,0.2543333333333333,NA,3714.8,-13.119733,-71.62081,PFTC3
2018,wet_season,March,TRE,C,2,3,NA,CKA5349,Graminoid,Poaceae,Festuca dolichophylla,plant_height_cm,84,NA,3714.8,-13.119733,-71.62081,PFTC3
2018,wet_season,March,TRE,C,2,3,NA,CKA5349,Graminoid,Poaceae,Festuca dolichophylla,wet_mass_g,0.056,NA,3714.8,-13.119733,-71.62081,PFTC3
2018,wet_season,March,TRE,C,2,3,NA,CKA5349,Graminoid,Poaceae,Festuca dolichophylla,dry_mass_g,0.02,NA,3714.8,-13.119733,-71.62081,PFTC3
2018,wet_season,March,TRE,C,2,3,NA,CKA5349,Graminoid,Poaceae,Festuca dolichophylla,leaf_area_cm2,1.0436666666666665,NA,3714.8,-13.119733,-71.62081,PFTC3
2018,wet_season,March,TRE,C,2,3,NA,CKA5349,Graminoid,Poaceae,Festuca dolichophylla,sla_cm2_g,18.63690476190476,NA,3714.8,-13.119733,-71.62081,PFTC3
2018,wet_season,March,TRE,C,2,3,NA,CKA5349,Graminoid,Poaceae,Festuca dolichophylla,ldmc,0.35714285714285715,NA,3714.8,-13.119733,-71.62081,PFTC3
2018,wet_season,March,TRE,C,2,3,NA,CKA5349,Graminoid,Poaceae,Festuca dolichophylla,leaf_thickness_mm,0.4646666666666667,NA,3714.8,-13.119733,-71.62081,PFTC3
2018,wet_season,March,TRE,C,2,3,NA,CRD6879,Forb,Asteraceae,Oreithales integrifolia,plant_height_cm,5,NA,3714.8,-13.119733,-71.62081,PFTC3
2018,wet_season,March,TRE,C,2,3,NA,CRD6879,Forb,Asteraceae,Oreithales integrifolia,wet_mass_g,0.066,NA,3714.8,-13.119733,-71.62081,PFTC3
2018,wet_season,March,TRE,C,2,3,NA,CRD6879,Forb,Asteraceae,Oreithales integrifolia,dry_mass_g,0.015,NA,3714.8,-13.119733,-71.62081,PFTC3
2018,wet_season,March,TRE,C,2,3,NA,CRD6879,Forb,Asteraceae,Oreithales integrifolia,leaf_area_cm2,1.56,NA,3714.8,-13.119733,-71.62081,PFTC3
2018,wet_season,March,TRE,C,2,3,NA,CRD6879,Forb,Asteraceae,Oreithales integrifolia,sla_cm2_g,23.636363636363637,NA,3714.8,-13.119733,-71.62081,PFTC3
2018,wet_season,March,TRE,C,2,3,NA,CRD6879,Forb,Asteraceae,Oreithales integrifolia,ldmc,0.22727272727272727,NA,3714.8,-13.119733,-71.62081,PFTC3
2018,wet_season,March,TRE,C,2,3,NA,CRD6879,Forb,Asteraceae,Oreithales integrifolia,leaf_thickness_mm,0.2733333333333333,NA,3714.8,-13.119733,-71.62081,PFTC3
2018,wet_season,March,TRE,C,1,5,NA,CIM0479,Graminoid,Cyperaceae,Rhynchospora macrochaeta,plant_height_cm,51,NA,3714.3,-13.119746,-71.620771,PFTC3
2018,wet_season,March,TRE,C,1,5,NA,CIM0479,Graminoid,Cyperaceae,Rhynchospora macrochaeta,wet_mass_g,0.1225,NA,3714.3,-13.119746,-71.620771,PFTC3
2018,wet_season,March,TRE,C,1,5,NA,CIM0479,Graminoid,Cyperaceae,Rhynchospora macrochaeta,dry_mass_g,0.05775,NA,3714.3,-13.119746,-71.620771,PFTC3
2018,wet_season,March,TRE,C,1,5,NA,CIM0479,Graminoid,Cyperaceae,Rhynchospora macrochaeta,leaf_area_cm2,3.96125,NA,3714.3,-13.119746,-71.620771,PFTC3
2018,wet_season,March,TRE,C,1,5,NA,CIM0479,Graminoid,Cyperaceae,Rhynchospora macrochaeta,sla_cm2_g,32.33673469387755,NA,3714.3,-13.119746,-71.620771,PFTC3
2018,wet_season,March,TRE,C,1,5,NA,CIM0479,Graminoid,Cyperaceae,Rhynchospora macrochaeta,ldmc,0.4714285714285715,NA,3714.3,-13.119746,-71.620771,PFTC3
2018,wet_season,March,TRE,C,1,5,NA,CIM0479,Graminoid,Cyperaceae,Rhynchospora macrochaeta,leaf_thickness_mm,0.307,NA,3714.3,-13.119746,-71.620771,PFTC3
2018,wet_season,March,TRE,C,1,3,NA,CIB2329,Graminoid,Cyperaceae,Rhynchospora macrochaeta,plant_height_cm,46,NA,3714.3,-13.119746,-71.620771,PFTC3
2018,wet_season,March,TRE,C,1,3,NA,CIB2329,Graminoid,Cyperaceae,Rhynchospora macrochaeta,wet_mass_g,0.05600000000000001,NA,3714.3,-13.119746,-71.620771,PFTC3
2018,wet_season,March,TRE,C,1,3,NA,CIB2329,Graminoid,Cyperaceae,Rhynchospora macrochaeta,dry_mass_g,0.029599999999999998,NA,3714.3,-13.119746,-71.620771,PFTC3
2018,wet_season,March,TRE,C,1,3,NA,CIB2329,Graminoid,Cyperaceae,Rhynchospora macrochaeta,leaf_area_cm2,2.195,NA,3714.3,-13.119746,-71.620771,PFTC3
2018,wet_season,March,TRE,C,1,3,NA,CIB2329,Graminoid,Cyperaceae,Rhynchospora macrochaeta,sla_cm2_g,39.19642857142856,NA,3714.3,-13.119746,-71.620771,PFTC3
2018,wet_season,March,TRE,C,1,3,NA,CIB2329,Graminoid,Cyperaceae,Rhynchospora macrochaeta,ldmc,0.5285714285714285,NA,3714.3,-13.119746,-71.620771,PFTC3
2018,wet_season,March,TRE,C,1,3,NA,CIB2329,Graminoid,Cyperaceae,Rhynchospora macrochaeta,leaf_thickness_mm,0.22833333333333333,NA,3714.3,-13.119746,-71.620771,PFTC3
2018,wet_season,March,TRE,C,1,1,NA,CIU7444,Graminoid,Cyperaceae,Rhynchospora macrochaeta,wet_mass_g,0.06999999999999999,NA,3714.3,-13.119746,-71.620771,PFTC3
2018,wet_season,March,TRE,C,1,1,NA,CIU7444,Graminoid,Cyperaceae,Rhynchospora macrochaeta,dry_mass_g,0.03166666666666667,NA,3714.3,-13.119746,-71.620771,PFTC3
2018,wet_season,March,TRE,C,1,1,NA,CIU7444,Graminoid,Cyperaceae,Rhynchospora macrochaeta,leaf_area_cm2,2.3466666666666667,NA,3714.3,-13.119746,-71.620771,PFTC3
2018,wet_season,March,TRE,C,1,1,NA,CIU7444,Graminoid,Cyperaceae,Rhynchospora macrochaeta,sla_cm2_g,33.523809523809526,NA,3714.3,-13.119746,-71.620771,PFTC3
2018,wet_season,March,TRE,C,1,1,NA,CIU7444,Graminoid,Cyperaceae,Rhynchospora macrochaeta,ldmc,0.45238095238095244,NA,3714.3,-13.119746,-71.620771,PFTC3
2018,wet_season,March,TRE,C,1,1,NA,CIU7444,Graminoid,Cyperaceae,Rhynchospora macrochaeta,leaf_thickness_mm,0.259,NA,3714.3,-13.119746,-71.620771,PFTC3
2018,wet_season,March,QUE,B,3,5,NA,DAT5612,Graminoid,Cyperaceae,Carex pygmaea,plant_height_cm,4,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,5,NA,DAT5612,Graminoid,Cyperaceae,Carex pygmaea,wet_mass_g,0.011,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,5,NA,DAT5612,Graminoid,Cyperaceae,Carex pygmaea,dry_mass_g,0.006,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,5,NA,DAT5612,Graminoid,Cyperaceae,Carex pygmaea,leaf_area_cm2,0.607,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,5,NA,DAT5612,Graminoid,Cyperaceae,Carex pygmaea,sla_cm2_g,55.18181818181819,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,5,NA,DAT5612,Graminoid,Cyperaceae,Carex pygmaea,ldmc,0.5454545454545455,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,5,NA,DAT5612,Graminoid,Cyperaceae,Carex pygmaea,leaf_thickness_mm,0.265,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,3,NA,DAN1839,Graminoid,Cyperaceae,Carex pygmaea,plant_height_cm,4,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,3,NA,DAN1839,Graminoid,Cyperaceae,Carex pygmaea,wet_mass_g,0.0135,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,3,NA,DAN1839,Graminoid,Cyperaceae,Carex pygmaea,dry_mass_g,0.003,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,3,NA,DAN1839,Graminoid,Cyperaceae,Carex pygmaea,leaf_area_cm2,0.6885,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,3,NA,DAN1839,Graminoid,Cyperaceae,Carex pygmaea,sla_cm2_g,51,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,3,NA,DAN1839,Graminoid,Cyperaceae,Carex pygmaea,ldmc,0.22222222222222224,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,3,NA,DAN1839,Graminoid,Cyperaceae,Carex pygmaea,leaf_thickness_mm,0.18866666666666668,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,1,2,NA,CFZ1181,Graminoid,Poaceae,Bromus lanatus,plant_height_cm,20,2005,3882.9,-13.213786,-71.619294,PFTC3
2018,wet_season,March,QUE,B,1,2,NA,CFZ1181,Graminoid,Poaceae,Bromus lanatus,wet_mass_g,0.11,2005,3882.9,-13.213786,-71.619294,PFTC3
2018,wet_season,March,QUE,B,1,2,NA,CFZ1181,Graminoid,Poaceae,Bromus lanatus,dry_mass_g,0.054,2005,3882.9,-13.213786,-71.619294,PFTC3
2018,wet_season,March,QUE,B,1,2,NA,CFZ1181,Graminoid,Poaceae,Bromus lanatus,leaf_area_cm2,4.367,2005,3882.9,-13.213786,-71.619294,PFTC3
2018,wet_season,March,QUE,B,1,2,NA,CFZ1181,Graminoid,Poaceae,Bromus lanatus,sla_cm2_g,39.7,2005,3882.9,-13.213786,-71.619294,PFTC3
2018,wet_season,March,QUE,B,1,2,NA,CFZ1181,Graminoid,Poaceae,Bromus lanatus,ldmc,0.4909090909090909,2005,3882.9,-13.213786,-71.619294,PFTC3
2018,wet_season,March,QUE,B,1,2,NA,CFZ1181,Graminoid,Poaceae,Bromus lanatus,leaf_thickness_mm,0.20700000000000002,2005,3882.9,-13.213786,-71.619294,PFTC3
2018,wet_season,March,QUE,B,3,4,NA,DBC1481,Graminoid,Cyperaceae,Rhynchospora macrochaeta,plant_height_cm,19,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,4,NA,DBC1481,Graminoid,Cyperaceae,Rhynchospora macrochaeta,wet_mass_g,0.05,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,4,NA,DBC1481,Graminoid,Cyperaceae,Rhynchospora macrochaeta,dry_mass_g,0.0245,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,4,NA,DBC1481,Graminoid,Cyperaceae,Rhynchospora macrochaeta,leaf_area_cm2,1.764,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,4,NA,DBC1481,Graminoid,Cyperaceae,Rhynchospora macrochaeta,sla_cm2_g,35.28,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,4,NA,DBC1481,Graminoid,Cyperaceae,Rhynchospora macrochaeta,ldmc,0.49,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,4,NA,DBC1481,Graminoid,Cyperaceae,Rhynchospora macrochaeta,leaf_thickness_mm,0.251,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,2,NA,DAR1924,Graminoid,Cyperaceae,Rhynchospora macrochaeta,plant_height_cm,31,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,2,NA,DAR1924,Graminoid,Cyperaceae,Rhynchospora macrochaeta,wet_mass_g,0.1185,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,2,NA,DAR1924,Graminoid,Cyperaceae,Rhynchospora macrochaeta,dry_mass_g,0.0525,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,2,NA,DAR1924,Graminoid,Cyperaceae,Rhynchospora macrochaeta,leaf_area_cm2,3.7105,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,2,NA,DAR1924,Graminoid,Cyperaceae,Rhynchospora macrochaeta,sla_cm2_g,31.312236286919834,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,2,NA,DAR1924,Graminoid,Cyperaceae,Rhynchospora macrochaeta,ldmc,0.44303797468354433,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,2,NA,DAR1924,Graminoid,Cyperaceae,Rhynchospora macrochaeta,leaf_thickness_mm,0.2796666666666667,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,1,NA,DAS2073,Graminoid,Cyperaceae,Rhynchospora macrochaeta,plant_height_cm,26,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,1,NA,DAS2073,Graminoid,Cyperaceae,Rhynchospora macrochaeta,wet_mass_g,0.0755,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,1,NA,DAS2073,Graminoid,Cyperaceae,Rhynchospora macrochaeta,dry_mass_g,0.037,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,1,NA,DAS2073,Graminoid,Cyperaceae,Rhynchospora macrochaeta,leaf_area_cm2,2.5505,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,1,NA,DAS2073,Graminoid,Cyperaceae,Rhynchospora macrochaeta,sla_cm2_g,33.78145695364238,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,1,NA,DAS2073,Graminoid,Cyperaceae,Rhynchospora macrochaeta,ldmc,0.4900662251655629,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,1,NA,DAS2073,Graminoid,Cyperaceae,Rhynchospora macrochaeta,leaf_thickness_mm,0.25266666666666665,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,1,1,NA,CJG7923,Graminoid,Poaceae,Anatherostipa hans-meyeri,plant_height_cm,35,2005,3882.9,-13.213786,-71.619294,PFTC3
2018,wet_season,March,QUE,B,1,1,NA,CJG7923,Graminoid,Poaceae,Anatherostipa hans-meyeri,wet_mass_g,0.0185,2005,3882.9,-13.213786,-71.619294,PFTC3
2018,wet_season,March,QUE,B,1,1,NA,CJG7923,Graminoid,Poaceae,Anatherostipa hans-meyeri,dry_mass_g,0.0165,2005,3882.9,-13.213786,-71.619294,PFTC3
2018,wet_season,March,QUE,B,1,1,NA,CJG7923,Graminoid,Poaceae,Anatherostipa hans-meyeri,leaf_area_cm2,0.744,2005,3882.9,-13.213786,-71.619294,PFTC3
2018,wet_season,March,QUE,B,1,1,NA,CJG7923,Graminoid,Poaceae,Anatherostipa hans-meyeri,sla_cm2_g,40.21621621621622,2005,3882.9,-13.213786,-71.619294,PFTC3
2018,wet_season,March,QUE,B,1,1,NA,CJG7923,Graminoid,Poaceae,Anatherostipa hans-meyeri,ldmc,0.891891891891892,2005,3882.9,-13.213786,-71.619294,PFTC3
2018,wet_season,March,QUE,B,1,1,NA,CJG7923,Graminoid,Poaceae,Anatherostipa hans-meyeri,leaf_thickness_mm,0.30333333333333334,2005,3882.9,-13.213786,-71.619294,PFTC3
2018,wet_season,March,ACJ,B,1,2,NA,CZH7353,Forb,Gentianaceae,Gentiana sedifolia,plant_height_cm,8,2005,3444.1,-13.169344,-71.634001,PFTC3
2018,wet_season,March,ACJ,B,1,2,NA,CZH7353,Forb,Gentianaceae,Gentiana sedifolia,wet_mass_g,0.001631578947368421,2005,3444.1,-13.169344,-71.634001,PFTC3
2018,wet_season,March,ACJ,B,1,2,NA,CZH7353,Forb,Gentianaceae,Gentiana sedifolia,dry_mass_g,3.1578947368421053e-4,2005,3444.1,-13.169344,-71.634001,PFTC3
2018,wet_season,March,ACJ,B,1,2,NA,CZH7353,Forb,Gentianaceae,Gentiana sedifolia,leaf_area_cm2,0.05847368421052632,2005,3444.1,-13.169344,-71.634001,PFTC3
2018,wet_season,March,ACJ,B,1,2,NA,CZH7353,Forb,Gentianaceae,Gentiana sedifolia,sla_cm2_g,35.83870967741936,2005,3444.1,-13.169344,-71.634001,PFTC3
2018,wet_season,March,ACJ,B,1,2,NA,CZH7353,Forb,Gentianaceae,Gentiana sedifolia,ldmc,0.19354838709677422,2005,3444.1,-13.169344,-71.634001,PFTC3
2018,wet_season,March,ACJ,B,1,2,NA,CZH7353,Forb,Gentianaceae,Gentiana sedifolia,leaf_thickness_mm,0.18466666666666667,2005,3444.1,-13.169344,-71.634001,PFTC3
2018,wet_season,March,QUE,B,3,4,NA,DAU9565,Graminoid,Cyperaceae,Carex pygmaea,plant_height_cm,4,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,4,NA,DAU9565,Graminoid,Cyperaceae,Carex pygmaea,wet_mass_g,0.018,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,4,NA,DAU9565,Graminoid,Cyperaceae,Carex pygmaea,dry_mass_g,0.008,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,4,NA,DAU9565,Graminoid,Cyperaceae,Carex pygmaea,leaf_area_cm2,0.828,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,4,NA,DAU9565,Graminoid,Cyperaceae,Carex pygmaea,sla_cm2_g,46,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,4,NA,DAU9565,Graminoid,Cyperaceae,Carex pygmaea,ldmc,0.4444444444444445,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,4,NA,DAU9565,Graminoid,Cyperaceae,Carex pygmaea,leaf_thickness_mm,0.17566666666666667,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,2,NA,DAL7391,Graminoid,Cyperaceae,Carex boliviensis,plant_height_cm,7,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,2,NA,DAL7391,Graminoid,Cyperaceae,Carex boliviensis,wet_mass_g,0.008,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,2,NA,DAL7391,Graminoid,Cyperaceae,Carex boliviensis,dry_mass_g,0.005,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,2,NA,DAL7391,Graminoid,Cyperaceae,Carex boliviensis,leaf_area_cm2,0.643,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,2,NA,DAL7391,Graminoid,Cyperaceae,Carex boliviensis,sla_cm2_g,80.375,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,2,NA,DAL7391,Graminoid,Cyperaceae,Carex boliviensis,ldmc,0.625,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,2,NA,DAL7391,Graminoid,Cyperaceae,Carex boliviensis,leaf_thickness_mm,0.14866666666666667,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,4,NA,DAJ0310,Graminoid,Cyperaceae,Carex boliviensis,plant_height_cm,6,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,4,NA,DAJ0310,Graminoid,Cyperaceae,Carex boliviensis,wet_mass_g,0.02,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,4,NA,DAJ0310,Graminoid,Cyperaceae,Carex boliviensis,dry_mass_g,0.008,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,4,NA,DAJ0310,Graminoid,Cyperaceae,Carex boliviensis,leaf_area_cm2,0.941,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,4,NA,DAJ0310,Graminoid,Cyperaceae,Carex boliviensis,sla_cm2_g,47.05,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,4,NA,DAJ0310,Graminoid,Cyperaceae,Carex boliviensis,ldmc,0.4,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,4,NA,DAJ0310,Graminoid,Cyperaceae,Carex boliviensis,leaf_thickness_mm,0.18833333333333332,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,1,3,NA,CJE2425,Graminoid,Poaceae,Anatherostipa hans-meyeri,plant_height_cm,31,2005,3882.9,-13.213786,-71.619294,PFTC3
2018,wet_season,March,QUE,B,1,3,NA,CJE2425,Graminoid,Poaceae,Anatherostipa hans-meyeri,wet_mass_g,0.026,2005,3882.9,-13.213786,-71.619294,PFTC3
2018,wet_season,March,QUE,B,1,3,NA,CJE2425,Graminoid,Poaceae,Anatherostipa hans-meyeri,dry_mass_g,0.014,2005,3882.9,-13.213786,-71.619294,PFTC3
2018,wet_season,March,QUE,B,1,3,NA,CJE2425,Graminoid,Poaceae,Anatherostipa hans-meyeri,leaf_area_cm2,0.803,2005,3882.9,-13.213786,-71.619294,PFTC3
2018,wet_season,March,QUE,B,1,3,NA,CJE2425,Graminoid,Poaceae,Anatherostipa hans-meyeri,sla_cm2_g,30.884615384615387,2005,3882.9,-13.213786,-71.619294,PFTC3
2018,wet_season,March,QUE,B,1,3,NA,CJE2425,Graminoid,Poaceae,Anatherostipa hans-meyeri,ldmc,0.5384615384615385,2005,3882.9,-13.213786,-71.619294,PFTC3
2018,wet_season,March,QUE,B,1,3,NA,CJE2425,Graminoid,Poaceae,Anatherostipa hans-meyeri,leaf_thickness_mm,0.298,2005,3882.9,-13.213786,-71.619294,PFTC3
2018,wet_season,March,QUE,B,5,2,NA,CPN6713,Graminoid,Juncaceae,Luzula racemosa,plant_height_cm,8,2005,3893.1,-13.214258,-71.619377,PFTC3
2018,wet_season,March,QUE,B,5,2,NA,CPN6713,Graminoid,Juncaceae,Luzula racemosa,wet_mass_g,0.012,2005,3893.1,-13.214258,-71.619377,PFTC3
2018,wet_season,March,QUE,B,5,2,NA,CPN6713,Graminoid,Juncaceae,Luzula racemosa,dry_mass_g,0.006,2005,3893.1,-13.214258,-71.619377,PFTC3
2018,wet_season,March,QUE,B,5,2,NA,CPN6713,Graminoid,Juncaceae,Luzula racemosa,leaf_area_cm2,0.613,2005,3893.1,-13.214258,-71.619377,PFTC3
2018,wet_season,March,QUE,B,5,2,NA,CPN6713,Graminoid,Juncaceae,Luzula racemosa,sla_cm2_g,51.08333333333333,2005,3893.1,-13.214258,-71.619377,PFTC3
2018,wet_season,March,QUE,B,5,2,NA,CPN6713,Graminoid,Juncaceae,Luzula racemosa,ldmc,0.5,2005,3893.1,-13.214258,-71.619377,PFTC3
2018,wet_season,March,QUE,B,5,2,NA,CPN6713,Graminoid,Juncaceae,Luzula racemosa,leaf_thickness_mm,0.21633333333333332,2005,3893.1,-13.214258,-71.619377,PFTC3
2018,wet_season,March,QUE,B,5,1,NA,CPL3451,Graminoid,Juncaceae,Luzula racemosa,plant_height_cm,10,2005,3893.1,-13.214258,-71.619377,PFTC3
2018,wet_season,March,QUE,B,5,1,NA,CPL3451,Graminoid,Juncaceae,Luzula racemosa,wet_mass_g,0.017,2005,3893.1,-13.214258,-71.619377,PFTC3
2018,wet_season,March,QUE,B,5,1,NA,CPL3451,Graminoid,Juncaceae,Luzula racemosa,dry_mass_g,0.01,2005,3893.1,-13.214258,-71.619377,PFTC3
2018,wet_season,March,QUE,B,5,1,NA,CPL3451,Graminoid,Juncaceae,Luzula racemosa,leaf_area_cm2,1.136,2005,3893.1,-13.214258,-71.619377,PFTC3
2018,wet_season,March,QUE,B,5,1,NA,CPL3451,Graminoid,Juncaceae,Luzula racemosa,sla_cm2_g,66.8235294117647,2005,3893.1,-13.214258,-71.619377,PFTC3
2018,wet_season,March,QUE,B,5,1,NA,CPL3451,Graminoid,Juncaceae,Luzula racemosa,ldmc,0.5882352941176471,2005,3893.1,-13.214258,-71.619377,PFTC3
2018,wet_season,March,QUE,B,5,1,NA,CPL3451,Graminoid,Juncaceae,Luzula racemosa,leaf_thickness_mm,0.20033333333333334,2005,3893.1,-13.214258,-71.619377,PFTC3
2018,wet_season,March,QUE,B,3,5,NA,DAO6379,Graminoid,Poaceae,Anatherostipa hans-meyeri,plant_height_cm,13,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,5,NA,DAO6379,Graminoid,Poaceae,Anatherostipa hans-meyeri,wet_mass_g,0.0066,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,5,NA,DAO6379,Graminoid,Poaceae,Anatherostipa hans-meyeri,dry_mass_g,0.0048000000000000004,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,5,NA,DAO6379,Graminoid,Poaceae,Anatherostipa hans-meyeri,leaf_area_cm2,0.24500000000000002,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,5,NA,DAO6379,Graminoid,Poaceae,Anatherostipa hans-meyeri,sla_cm2_g,37.121212121212125,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,5,NA,DAO6379,Graminoid,Poaceae,Anatherostipa hans-meyeri,ldmc,0.7272727272727273,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,5,NA,DAO6379,Graminoid,Poaceae,Anatherostipa hans-meyeri,leaf_thickness_mm,0.30766666666666664,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,4,NA,CBW3876,Graminoid,Poaceae,Anatherostipa hans-meyeri,plant_height_cm,13,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,4,NA,CBW3876,Graminoid,Poaceae,Anatherostipa hans-meyeri,wet_mass_g,0.0075,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,4,NA,CBW3876,Graminoid,Poaceae,Anatherostipa hans-meyeri,dry_mass_g,0.005,2005,3890,-13.214201,-71.619384,PFTC3
