"","country","project","course","id","year","month","date","gradient","site","treatment","plot_id","functional_group","family","taxon","genus","species","individual_nr","trait","value","flag","burn_year","latitude","longitude","elevation"
"107","PE",TRUE,"PFTC5","BIB0398",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",3,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",3,"ldmc",0.485597826086957,NA,NA,-13.176134,-71.628834,3489
"108","PE",TRUE,"PFTC5","BFM4142",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",1,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",1,"sla_cm2_g",43.7344028520499,NA,NA,-13.176034,-71.628828,3487.4
"109","PE",TRUE,"PFTC5","BHH3084",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",5,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",1,"leaf_area_cm2",5.987,NA,NA,-13.176252,-71.628819,3492.4
"110","PE",TRUE,"PFTC5","BDU0230",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",2,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",1,"dry_mass_g",0.072,NA,NA,-13.1761,-71.628834,3487.7
"111","PE",TRUE,"PFTC5","BHV0771",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",2,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",1,"wet_mass_g",0.211,NA,NA,-13.1761,-71.628834,3487.7
"112","PE",TRUE,"PFTC5","BHP2121",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",5,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",1,"plant_height_cm",12,NA,NA,-13.176252,-71.628819,3492.4
"113","PE",TRUE,"PFTC5","BHP2121",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",5,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",1,"leaf_thickness_mm",0.573666666666667,NA,NA,-13.176252,-71.628819,3492.4
"114","PE",TRUE,"PFTC5","ATG4892",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",4,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",2,"leaf_area_cm2",2.522,NA,NA,-13.176195,-71.628844,3490
"115","PE",TRUE,"PFTC5","AEZ3585",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",3,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",3,"sla_cm2_g",292.616279069767,NA,NA,-13.176134,-71.628834,3489
"116","PE",TRUE,"PFTC5","ABT4493",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",1,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",1,"dry_mass_g",0.0203,NA,NA,-13.176034,-71.628828,3487.4
"117","PE",TRUE,"PFTC5","AUM3741",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",1,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",2,"wet_mass_g",0.027,NA,NA,-13.176034,-71.628828,3487.4
"118","PE",TRUE,"PFTC5","ABS7148",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",1,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",1,"plant_height_cm",18,NA,NA,-13.176034,-71.628828,3487.4
"119","PE",TRUE,"PFTC5","ABS7148",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",1,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",1,"leaf_thickness_mm",0.0986666666666667,NA,NA,-13.176034,-71.628828,3487.4
"120","PE",TRUE,"PFTC5","ACI4396",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",5,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",2,"sla_cm2_g",311.893004115226,NA,NA,-13.176252,-71.628819,3492.4
"121","PE",TRUE,"PFTC5","ASM0021",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",1,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",1,"leaf_area_cm2",4.941,NA,NA,-13.176034,-71.628828,3487.4
"122","PE",TRUE,"PFTC5","ABQ1404",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",2,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",2,"leaf_area_cm2",1.922,NA,NA,-13.1761,-71.628834,3487.7
"123","PE",TRUE,"PFTC5","BFX6210",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",2,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",1,"wet_mass_g",0.162,NA,NA,-13.1761,-71.628834,3487.7
"124","PE",TRUE,"PFTC5","BDR3415",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",2,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",1,"plant_height_cm",15.6,NA,NA,-13.1761,-71.628834,3487.7
"125","PE",TRUE,"PFTC5","BDR3415",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",2,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",1,"leaf_thickness_mm",0.521333333333333,NA,NA,-13.1761,-71.628834,3487.7
"126","PE",TRUE,"PFTC5","BDQ8286",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",2,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",1,"ldmc",0.659574468085106,NA,NA,-13.1761,-71.628834,3487.7
"127","PE",TRUE,"PFTC5","BGE1203",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",2,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",2,"sla_cm2_g",64.7216494845361,NA,NA,-13.1761,-71.628834,3487.7
"128","PE",TRUE,"PFTC5","BID2754",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",2,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",2,"leaf_area_cm2",3.409,NA,NA,-13.1761,-71.628834,3487.7
"129","PE",TRUE,"PFTC5","BFW3433",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",2,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",2,"dry_mass_g",0.04,NA,NA,-13.1761,-71.628834,3487.7
"130","PE",TRUE,"PFTC5","BHZ4268",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",2,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",2,"wet_mass_g",0.11,NA,NA,-13.1761,-71.628834,3487.7
"131","PE",TRUE,"PFTC5","BED4523",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",5,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",3,"plant_height_cm",12.5,NA,NA,-13.176252,-71.628819,3492.4
"132","PE",TRUE,"PFTC5","BED4523",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",5,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",3,"leaf_thickness_mm",0.465,NA,NA,-13.176252,-71.628819,3492.4
"133","PE",TRUE,"PFTC5","BEH4888",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",5,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",3,"ldmc",0.439779005524862,NA,NA,-13.176252,-71.628819,3492.4
"134","PE",TRUE,"PFTC5","BES9370",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",5,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",2,"wet_mass_g",0.296,NA,NA,-13.176252,-71.628819,3492.4
"135","PE",TRUE,"PFTC5","BIY3008",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",4,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",3,"leaf_area_cm2",3.864,NA,NA,-13.176195,-71.628844,3490
"136","PE",TRUE,"PFTC5","BIO4239",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",4,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",2,"dry_mass_g",0.1035,NA,NA,-13.176195,-71.628844,3490
"137","PE",TRUE,"PFTC5","BIW1826",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",4,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",2,"wet_mass_g",0.152,NA,NA,-13.176195,-71.628844,3490
"138","PE",TRUE,"PFTC5","BIZ5523",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",4,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",3,"plant_height_cm",10,NA,NA,-13.176195,-71.628844,3490
"139","PE",TRUE,"PFTC5","BIZ5523",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",4,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",3,"leaf_thickness_mm",0.545,NA,NA,-13.176195,-71.628844,3490
"140","PE",TRUE,"PFTC5","BJA1325",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",4,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",3,"ldmc",0.437037037037037,NA,NA,-13.176195,-71.628844,3490
"141","PE",TRUE,"PFTC5","BIS2527",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",4,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",2,"dry_mass_g",0.09553,NA,NA,-13.176195,-71.628844,3490
"142","PE",TRUE,"PFTC5","BGH0791",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",3,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",1,"dry_mass_g",0.1047,NA,NA,-13.176134,-71.628834,3489
"143","PE",TRUE,"PFTC5","AHP7215",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",1,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",3,"plant_height_cm",2.4,NA,NA,-13.176034,-71.628828,3487.4
"144","PE",TRUE,"PFTC5","AHP7215",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",1,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",3,"leaf_thickness_mm",0.246333333333333,NA,NA,-13.176034,-71.628828,3487.4
"145","PE",TRUE,"PFTC5","AHO4802",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",1,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",2,"ldmc",0.336094674556213,NA,NA,-13.176034,-71.628828,3487.4
"146","PE",TRUE,"PFTC5","AHU9337",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",1,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",2,"sla_cm2_g",79.5227272727273,NA,NA,-13.176034,-71.628828,3487.4
"147","PE",TRUE,"PFTC5","AHT7283",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",1,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",2,"leaf_area_cm2",4.46,NA,NA,-13.176034,-71.628828,3487.4
"148","PE",TRUE,"PFTC5","BIK8949",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",4,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",2,"leaf_area_cm2",5.07,NA,NA,-13.176195,-71.628844,3490
"149","PE",TRUE,"PFTC5","BGM5825",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",3,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",3,"ldmc",0.394672131147541,NA,NA,-13.176134,-71.628834,3489
"150","PE",TRUE,"PFTC5","BJS7544",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",4,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",1,"wet_mass_g",0.129,NA,NA,-13.176195,-71.628844,3490
"151","PE",TRUE,"PFTC5","BIC3765",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",4,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",1,"plant_height_cm",10.5,NA,NA,-13.176195,-71.628844,3490
"152","PE",TRUE,"PFTC5","BIC3765",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",4,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",1,"leaf_thickness_mm",0.447333333333333,NA,NA,-13.176195,-71.628844,3490
"153","PE",TRUE,"PFTC5","BHJ1002",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",4,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",1,"ldmc",0.474603174603175,NA,NA,-13.176195,-71.628844,3490
"154","PE",TRUE,"PFTC5","BCC0020",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",3,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",3,"wet_mass_g",0.41,NA,NA,-13.176134,-71.628834,3489
"155","PE",TRUE,"PFTC5","BEO5878",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",5,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",3,"plant_height_cm",24,NA,NA,-13.176252,-71.628819,3492.4
"156","PE",TRUE,"PFTC5","BEO5878",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",5,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",3,"leaf_thickness_mm",0.282,NA,NA,-13.176252,-71.628819,3492.4
"157","PE",TRUE,"PFTC5","BFO4074",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",5,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",3,"plant_height_cm",12.5,NA,NA,-13.176252,-71.628819,3492.4
"158","PE",TRUE,"PFTC5","BFO4074",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",5,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",3,"leaf_thickness_mm",0.391666666666667,NA,NA,-13.176252,-71.628819,3492.4
"159","PE",TRUE,"PFTC5","BFT9536",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",5,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",3,"ldmc",0.441843971631206,NA,NA,-13.176252,-71.628819,3492.4
"160","PE",TRUE,"PFTC5","BGU4733",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",1,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",3,"sla_cm2_g",80.7364341085271,NA,NA,-13.176034,-71.628828,3487.4
"161","PE",TRUE,"PFTC5","BIG1752",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",4,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",2,"leaf_area_cm2",5.119,NA,NA,-13.176195,-71.628844,3490
"162","PE",TRUE,"PFTC5","BFG1747",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",2,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",1,"ldmc",0.452156862745098,NA,NA,-13.1761,-71.628834,3487.7
"163","PE",TRUE,"PFTC5","BBW3917",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",2,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",1,"sla_cm2_g",80.2790999567287,NA,NA,-13.1761,-71.628834,3487.7
"164","PE",TRUE,"PFTC5","BJB1336",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",2,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",1,"leaf_area_cm2",33.575,NA,NA,-13.1761,-71.628834,3487.7
"165","PE",TRUE,"PFTC5","BEF1022",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",1,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",2,"dry_mass_g",0.1108,NA,NA,-13.176034,-71.628828,3487.4
"166","PE",TRUE,"PFTC5","BIX3249",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",2,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",1,"wet_mass_g",0.652,NA,NA,-13.1761,-71.628834,3487.7
"167","PE",TRUE,"PFTC5","BDZ2036",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",5,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",2,"leaf_area_cm2",7.31,NA,NA,-13.176252,-71.628819,3492.4
"168","PE",TRUE,"PFTC5","BGN2485",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",1,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",2,"dry_mass_g",0.1154,NA,NA,-13.176034,-71.628828,3487.4
"169","PE",TRUE,"PFTC5","BGR9485",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",1,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",2,"wet_mass_g",0.302,NA,NA,-13.176034,-71.628828,3487.4
"170","PE",TRUE,"PFTC5","BHO2021",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",3,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",3,"plant_height_cm",17.8,NA,NA,-13.176134,-71.628834,3489
"171","PE",TRUE,"PFTC5","BHO2021",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",3,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",3,"leaf_thickness_mm",0.598,NA,NA,-13.176134,-71.628834,3489
"172","PE",TRUE,"PFTC5","BHX1453",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",3,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",3,"ldmc",0.481428571428571,NA,NA,-13.176134,-71.628834,3489
"173","PE",TRUE,"PFTC5","BGX6274",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",1,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",2,"wet_mass_g",0.236,NA,NA,-13.176034,-71.628828,3487.4
"174","PE",TRUE,"PFTC5","BGT4117",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",1,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",2,"plant_height_cm",26.5,NA,NA,-13.176034,-71.628828,3487.4
"175","PE",TRUE,"PFTC5","BGT4117",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",1,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",2,"leaf_thickness_mm",0.236333333333333,NA,NA,-13.176034,-71.628828,3487.4
"176","PE",TRUE,"PFTC5","BFI4689",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",5,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",2,"dry_mass_g",0.1446,NA,NA,-13.176252,-71.628819,3492.4
"177","PE",TRUE,"PFTC5","BFV8407",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",1,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",2,"wet_mass_g",0.342,NA,NA,-13.176034,-71.628828,3487.4
"178","PE",TRUE,"PFTC5","BGF6708",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",2,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",2,"plant_height_cm",10,NA,NA,-13.1761,-71.628834,3487.7
"179","PE",TRUE,"PFTC5","BGF6708",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",2,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",2,"leaf_thickness_mm",0.439,NA,NA,-13.1761,-71.628834,3487.7
"180","PE",TRUE,"PFTC5","BJK8108",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",4,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",1,"dry_mass_g",0.1565,NA,NA,-13.176195,-71.628844,3490
"181","PE",TRUE,"PFTC5","BJC7535",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",4,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",2,"wet_mass_g",0.259,NA,NA,-13.176195,-71.628844,3490
"182","PE",TRUE,"PFTC5","BGZ7243",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",3,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",2,"sla_cm2_g",96.2608695652174,NA,NA,-13.176134,-71.628834,3489
"183","PE",TRUE,"PFTC5","BGD0457",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",3,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",2,"leaf_area_cm2",13.38,NA,NA,-13.176134,-71.628834,3489
"184","PE",TRUE,"PFTC5","BHA7883",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",3,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",3,"dry_mass_g",0.0802,NA,NA,-13.176134,-71.628834,3489
"185","PE",TRUE,"PFTC5","BGW0254",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",3,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",3,"wet_mass_g",0.379,NA,NA,-13.176134,-71.628834,3489
"186","PE",TRUE,"PFTC5","AYZ0852",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",3,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",3,"plant_height_cm",42.3,NA,NA,-13.176134,-71.628834,3489
"187","PE",TRUE,"PFTC5","AYZ0852",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",3,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",3,"leaf_thickness_mm",0.245666666666667,NA,NA,-13.176134,-71.628834,3489
"188","PE",TRUE,"PFTC5","AZW5426",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",1,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",3,"ldmc",0.337741935483871,NA,NA,-13.176034,-71.628828,3487.4
"189","PE",TRUE,"PFTC5","BJO6731",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",4,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",1,"dry_mass_g",0.1242,NA,NA,-13.176195,-71.628844,3490
"190","PE",TRUE,"PFTC5","BJW7612",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",4,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",1,"wet_mass_g",0.3,NA,NA,-13.176195,-71.628844,3490
"191","PE",TRUE,"PFTC5","BER2051",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",5,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",2,"plant_height_cm",41,NA,NA,-13.176252,-71.628819,3492.4
"192","PE",TRUE,"PFTC5","BER2051",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",5,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",2,"leaf_thickness_mm",0.268333333333333,NA,NA,-13.176252,-71.628819,3492.4
"193","PE",TRUE,"PFTC5","BFA3572",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",5,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",1,"wet_mass_g",0.578,NA,NA,-13.176252,-71.628819,3492.4
"194","PE",TRUE,"PFTC5","BEX3082",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",5,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",2,"plant_height_cm",41,NA,NA,-13.176252,-71.628819,3492.4
"195","PE",TRUE,"PFTC5","BCJ9446",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",2,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",1,"ldmc",0.462663975782038,NA,NA,-13.1761,-71.628834,3487.7
"196","PE",TRUE,"PFTC5","BEW4359",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",5,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",1,"plant_height_cm",48,NA,NA,-13.176252,-71.628819,3492.4
"197","PE",TRUE,"PFTC5","BEW4359",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",5,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",1,"leaf_thickness_mm",0.263333333333333,NA,NA,-13.176252,-71.628819,3492.4
"198","PE",TRUE,"PFTC5","BET8756",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",5,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",2,"leaf_area_cm2",24.683,NA,NA,-13.176252,-71.628819,3492.4
"199","PE",TRUE,"PFTC5","BHF4372",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",1,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",2,"wet_mass_g",0.257,NA,NA,-13.176034,-71.628828,3487.4
"200","PE",TRUE,"PFTC5","BJG2262",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",4,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",2,"plant_height_cm",30,NA,NA,-13.176195,-71.628844,3490
"201","PE",TRUE,"PFTC5","BJG2262",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",4,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",2,"leaf_thickness_mm",0.226666666666667,NA,NA,-13.176195,-71.628844,3490
"202","PE",TRUE,"PFTC5","BKA5776",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",4,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",2,"ldmc",0.444580777096115,NA,NA,-13.176195,-71.628844,3490
"203","PE",TRUE,"PFTC5","BAH2272",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",2,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",1,"wet_mass_g",0.073,NA,NA,-13.1761,-71.628834,3487.7
"204","PE",TRUE,"PFTC5","BEJ4401",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",1,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",1,"ldmc",0.439228295819936,NA,NA,-13.176034,-71.628828,3487.4
"205","PE",TRUE,"PFTC5","BEK0489",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",1,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",1,"sla_cm2_g",77.9342723004695,NA,NA,-13.176034,-71.628828,3487.4
"206","PE",TRUE,"PFTC5","BEL0587",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",1,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",1,"leaf_area_cm2",9.789,NA,NA,-13.176034,-71.628828,3487.4
"207","PE",TRUE,"PFTC5","BEE4142",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",1,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",1,"dry_mass_g",0.0839,NA,NA,-13.176034,-71.628828,3487.4
"208","PE",TRUE,"PFTC5","BBD5742",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",1,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",1,"plant_height_cm",24.8,NA,NA,-13.176034,-71.628828,3487.4
